"ExtendedID","Subject1Tag","Subject2Tag","RelationshipPath","R","MultipleBirth","IsMz","Subject1LastSurvey","Subject2LastSurvey","RImplicitPass1","RImplicit","RImplicit2004","RImplicitDifference","RExplicit","RExplicitPass1","RPass1","RExplicitOlderSibVersion","RExplicitYoungerSibVersion","GenerationSubject1","GenerationSubject2","Subject1ID","Subject2ID"
1675,167502,167503,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,0.5,NA,NA,2,2,167502,167503
1675,167502,167504,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,0.5,NA,NA,2,2,167502,167504
1675,167502,167600,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167502,167600
1675,167502,167601,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167502,167601
1675,167502,167602,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167502,167602
1675,167502,167700,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167502,167700
1675,167503,167504,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,0.5,NA,NA,2,2,167503,167504
1675,167503,167600,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167503,167600
1675,167503,167601,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167503,167601
1675,167503,167602,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167503,167602
1675,167503,167700,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167503,167700
1675,167504,167600,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167504,167600
1675,167504,167601,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167504,167601
1675,167504,167602,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,167504,167602
1675,167504,167700,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,167504,167700
1675,167600,167601,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,167600,167601
1675,167600,167602,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,167600,167602
1675,167601,167602,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,2,2,167601,167602
1675,167601,167700,5,0.25,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,167601,167700
1675,167602,167700,5,0.25,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,167602,167700
1678,167800,167900,1,NA,0,0,1986,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,167800,167900
1683,168300,168301,4,0.5,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,168300,168301
1685,168500,168600,1,0.5,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,2,2,168500,168600
1685,168500,168700,1,0.5,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,2,2,168500,168700
1685,168600,168700,1,0.5,0,0,2008,2008,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,2,2,168600,168700
1685,168500,168501,4,0.5,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,168500,168501
1685,168501,168600,5,0.25,0,0,2004,2008,NA,NA,0.1875,NA,0.25,0.25,0.25,NA,NA,2,2,168501,168600
1685,168501,168700,5,0.25,0,0,2004,2008,NA,NA,0.1875,NA,0.25,0.25,0.25,NA,NA,2,2,168501,168700
1689,168900,168901,4,0.5,0,0,2000,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,168900,168901
1689,168900,168902,4,0.5,0,0,2000,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,168900,168902
1689,168900,168903,4,0.5,0,0,2000,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,168900,168903
1689,168901,168902,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,168901,168902
1689,168901,168903,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,168901,168903
1689,168902,168903,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,168902,168903
1690,169000,169001,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169000,169001
1690,169000,169002,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169000,169002
1690,169000,169003,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169000,169003
1690,169000,169004,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169000,169004
1690,169001,169002,2,0.375,0,0,2008,2008,NA,0.5,0.375,0.125,0.375,0.375,0.375,0.25,0.5,2,2,169001,169002
1690,169001,169003,2,0.25,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,2,2,169001,169003
1690,169001,169004,2,0.25,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,2,2,169001,169004
1690,169002,169003,2,0.25,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,2,2,169002,169003
1690,169002,169004,2,0.25,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,2,2,169002,169004
1690,169003,169004,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,2,2,169003,169004
1691,169100,169200,1,NA,0,0,2000,1998,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,169100,169200
1691,169100,169300,1,NA,0,0,2000,2004,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,169100,169300
1691,169200,169300,1,NA,0,0,1998,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,169200,169300
1691,169100,169101,4,0.5,0,0,2000,1998,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169100,169101
1691,169100,169102,4,0.5,0,0,2000,1998,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169100,169102
1691,169101,169102,2,0.5,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,169101,169102
1691,169101,169200,5,NA,0,0,1998,1998,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,169101,169200
1691,169101,169300,5,NA,0,0,1998,2004,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,169101,169300
1691,169102,169200,5,NA,0,0,1998,1998,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,169102,169200
1691,169102,169300,5,NA,0,0,1998,2004,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2,2,169102,169300
1696,169600,169700,1,0.5,0,0,2008,1993,NA,NA,0.5,NA,0.5,0.5,0.5,NA,0.5,2,2,169600,169700
1696,169600,169800,1,0.5,0,0,2008,2008,NA,NA,0.5,NA,0.5,0.5,0.5,0.5,0.5,2,2,169600,169800
1696,169700,169800,1,0.5,0,0,1993,2008,NA,NA,NA,NA,0.5,0.5,0.5,NA,0.5,2,2,169700,169800
1699,169900,169901,4,0.5,0,0,1998,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169900,169901
1699,169900,169902,4,0.5,0,0,1998,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,169900,169902
1699,169901,169902,2,0.5,0,0,1996,1996,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,169901,169902
1700,170000,170100,1,0.5,0,0,2008,1985,NA,NA,NA,NA,0.5,0.5,0.5,NA,0.5,2,2,170000,170100
1704,170400,170500,1,0.5,0,0,2008,1989,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,2,2,170400,170500
1704,170400,170401,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170400,170401
1704,170400,170402,4,0.5,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170400,170402
1704,170400,170403,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170400,170403
1704,170400,170404,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170400,170404
1704,170400,170405,4,0.5,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170400,170405
1704,170400,170501,5,0.25,0,0,2008,2006,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170400,170501
1704,170400,170502,5,0.25,0,0,2008,1988,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170400,170502
1704,170400,170503,5,0.25,0,0,2008,NA,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170400,170503
1704,170401,170402,2,0.5,0,0,2008,2006,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,2,2,170401,170402
1704,170401,170403,2,0.25,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,2,2,170401,170403
1704,170401,170404,2,0.375,0,0,2008,2008,NA,0.25,0.25,0,0.375,0.375,0.375,0.25,0.5,2,2,170401,170404
1704,170401,170405,2,0.25,0,0,2008,2006,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,NA,2,2,170401,170405
1704,170401,170500,5,0.25,0,0,2008,1989,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170401,170500
1704,170401,170501,3,0.125,0,0,2008,2006,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170401,170501
1704,170401,170502,3,0.125,0,0,2008,1988,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170401,170502
1704,170401,170503,3,0.125,0,0,2008,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170401,170503
1704,170402,170403,2,0.25,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,2,2,170402,170403
1704,170402,170404,2,0.375,0,0,2006,2008,NA,0.25,0.25,0,0.375,0.375,0.375,0.25,0.5,2,2,170402,170404
1704,170402,170405,2,0.25,0,0,2006,2006,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,NA,2,2,170402,170405
1704,170402,170500,5,0.25,0,0,2006,1989,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170402,170500
1704,170402,170501,3,0.125,0,0,2006,2006,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170402,170501
1704,170402,170502,3,0.125,0,0,2006,1988,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170402,170502
1704,170402,170503,3,0.125,0,0,2006,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170402,170503
1704,170403,170404,2,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,2,2,170403,170404
1704,170403,170405,2,0.5,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,170403,170405
1704,170403,170500,5,0.25,0,0,2008,1989,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170403,170500
1704,170403,170501,3,0.125,0,0,2008,2006,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170403,170501
1704,170403,170502,3,0.125,0,0,2008,1988,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170403,170502
1704,170403,170503,3,0.125,0,0,2008,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170403,170503
1704,170404,170405,2,0.5,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,170404,170405
1704,170404,170500,5,0.25,0,0,2008,1989,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170404,170500
1704,170404,170501,3,0.125,0,0,2008,2006,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170404,170501
1704,170404,170502,3,0.125,0,0,2008,1988,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170404,170502
1704,170404,170503,3,0.125,0,0,2008,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170404,170503
1704,170405,170500,5,0.25,0,0,2006,1989,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,170405,170500
1704,170405,170501,3,0.125,0,0,2006,2006,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170405,170501
1704,170405,170502,3,0.125,0,0,2006,1988,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170405,170502
1704,170405,170503,3,0.125,0,0,2006,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,170405,170503
1704,170500,170501,4,0.5,0,0,1989,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170500,170501
1704,170500,170502,4,0.5,0,0,1989,1988,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170500,170502
1704,170500,170503,4,0.5,0,0,1989,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,170500,170503
1704,170501,170502,2,0.5,0,0,2006,1988,NA,0.25,0.25,0,0.5,0.5,0.5,0.5,NA,2,2,170501,170502
1704,170501,170503,2,0.375,0,0,2006,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,2,2,170501,170503
1704,170502,170503,2,0.375,0,0,1988,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,2,2,170502,170503
1709,170900,171000,1,NA,0,0,1981,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,170900,171000
1711,171100,171200,1,0.5,0,0,2008,2008,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,2,2,171100,171200
1714,171400,171401,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,171400,171401
1716,171600,171700,1,0.5,0,0,2000,2008,NA,NA,0.5,NA,0.5,0.5,0.5,NA,0.5,2,2,171600,171700
1716,171600,171800,1,0.5,0,0,2000,2008,NA,NA,0.5,NA,0.5,0.5,0.5,0.5,NA,2,2,171600,171800
1716,171700,171800,1,0.5,0,0,2008,2008,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,2,2,171700,171800
1716,171600,171601,4,0.5,0,0,2000,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,171600,171601
1716,171600,171602,4,0.5,0,0,2000,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,171600,171602
1716,171601,171602,2,0.5,0,0,2008,NA,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,171601,171602
1716,171601,171700,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171601,171700
1716,171601,171800,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171601,171800
1716,171602,171700,5,0.25,0,0,NA,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171602,171700
1716,171602,171800,5,0.25,0,0,NA,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171602,171800
1719,171900,172000,1,0.5,0,0,2008,2008,NA,NA,0.5,NA,0.5,0.5,0.5,0.5,0.5,2,2,171900,172000
1719,171900,171901,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,171900,171901
1719,171900,172001,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171900,172001
1719,171901,172000,5,0.25,0,0,2008,2008,NA,NA,0.25,NA,0.25,0.25,0.25,NA,NA,2,2,171901,172000
1719,171901,172001,3,0.125,0,0,2008,2008,NA,NA,0.125,NA,0.125,0.125,0.125,NA,NA,2,2,171901,172001
1719,172000,172001,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172000,172001
1721,172100,172200,1,0.5,0,0,2008,1998,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,2,2,172100,172200
1721,172100,172300,1,0.5,0,0,2008,2004,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,2,2,172100,172300
1721,172100,172400,1,0.5,0,0,2008,2008,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,2,2,172100,172400
1721,172200,172300,1,0.5,0,0,1998,2004,NA,NA,NA,NA,0.5,NA,NA,NA,NA,2,2,172200,172300
1721,172200,172400,1,0.5,0,0,1998,2008,NA,NA,NA,NA,0.5,0.5,0.5,NA,0.5,2,2,172200,172400
1721,172300,172400,1,0.5,0,0,2004,2008,NA,NA,NA,NA,0.5,0.5,0.5,NA,0.5,2,2,172300,172400
1721,172100,172201,5,0.25,0,0,2008,NA,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172201
1721,172100,172202,5,0.25,0,0,2008,NA,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172202
1721,172100,172203,5,0.25,0,0,2008,NA,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172203
1721,172100,172301,5,0.25,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172301
1721,172100,172302,5,0.25,0,0,2008,2004,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172302
1721,172100,172303,5,0.25,0,0,2008,2004,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172100,172303
1721,172200,172201,4,0.5,0,0,1998,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172200,172201
1721,172200,172202,4,0.5,0,0,1998,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172200,172202
1721,172200,172203,4,0.5,0,0,1998,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172200,172203
1721,172200,172301,5,0.25,0,0,1998,2008,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172200,172301
1721,172200,172302,5,0.25,0,0,1998,2004,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172200,172302
1721,172200,172303,5,0.25,0,0,1998,2004,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172200,172303
1721,172201,172202,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,172201,172202
1721,172201,172203,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,172201,172203
1721,172201,172300,5,0.25,0,0,NA,2004,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172201,172300
1721,172201,172301,3,0.125,0,0,NA,2008,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172201,172301
1721,172201,172302,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172201,172302
1721,172201,172303,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172201,172303
1721,172201,172400,5,0.25,0,0,NA,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172201,172400
1721,172202,172203,2,0.5,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,0.5,NA,NA,2,2,172202,172203
1721,172202,172300,5,0.25,0,0,NA,2004,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172202,172300
1721,172202,172301,3,0.125,0,0,NA,2008,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172202,172301
1721,172202,172302,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172202,172302
1721,172202,172303,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172202,172303
1721,172202,172400,5,0.25,0,0,NA,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172202,172400
1721,172203,172300,5,0.25,0,0,NA,2004,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2,2,172203,172300
1721,172203,172301,3,0.125,0,0,NA,2008,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172203,172301
1721,172203,172302,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172203,172302
1721,172203,172303,3,0.125,0,0,NA,2004,NA,NA,NA,NA,0.125,NA,NA,NA,NA,2,2,172203,172303
1721,172203,172400,5,0.25,0,0,NA,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172203,172400
1721,172300,172301,4,0.5,0,0,2004,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172300,172301
1721,172300,172302,4,0.5,0,0,2004,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172300,172302
1721,172300,172303,4,0.5,0,0,2004,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172300,172303
1721,172301,172302,2,0.5,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,172301,172302
1721,172301,172303,2,0.5,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,172301,172303
1721,172301,172400,5,0.25,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172301,172400
1721,172302,172303,2,0.5,0,0,2004,2004,0.5,0.5,0.5,0,0.5,NA,0.5,NA,NA,2,2,172302,172303
1721,172302,172400,5,0.25,0,0,2004,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172302,172400
1721,172303,172400,5,0.25,0,0,2004,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172303,172400
1725,172500,172501,4,0.5,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172500,172501
1725,172500,172502,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172500,172502
1725,172501,172502,2,0.5,0,0,2006,2008,0.5,0.5,0.375,0.125,NA,NA,0.5,NA,NA,2,2,172501,172502
1726,172600,172700,1,0.5,0,0,2000,2008,NA,NA,NA,NA,0.5,0.5,0.5,NA,0.5,2,2,172600,172700
1726,172600,172601,4,0.5,0,0,2000,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172600,172601
1726,172600,172602,4,0.5,0,0,2000,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172600,172602
1726,172600,172603,4,0.5,0,0,2000,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172600,172603
1726,172600,172701,5,0.25,0,0,2000,2004,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172600,172701
1726,172600,172702,5,0.25,0,0,2000,NA,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172600,172702
1726,172601,172602,2,0.5,0,0,2008,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,172601,172602
1726,172601,172603,2,0.5,0,0,2008,1996,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,NA,2,2,172601,172603
1726,172601,172700,5,0.25,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172601,172700
1726,172601,172701,3,0.125,0,0,2008,2004,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172601,172701
1726,172601,172702,3,0.125,0,0,2008,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172601,172702
1726,172602,172603,2,0.5,0,0,1996,1996,0.5,0.5,0.5,0,0.5,NA,0.5,NA,NA,2,2,172602,172603
1726,172602,172700,5,0.25,0,0,1996,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172602,172700
1726,172602,172701,3,0.125,0,0,1996,2004,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172602,172701
1726,172602,172702,3,0.125,0,0,1996,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172602,172702
1726,172603,172700,5,0.25,0,0,1996,2008,NA,NA,NA,NA,0.25,0.25,0.25,NA,NA,2,2,172603,172700
1726,172603,172701,3,0.125,0,0,1996,2004,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172603,172701
1726,172603,172702,3,0.125,0,0,1996,NA,NA,NA,NA,NA,0.125,0.125,0.125,NA,NA,2,2,172603,172702
1726,172700,172701,4,0.5,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172700,172701
1726,172700,172702,4,0.5,0,0,2008,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172700,172702
1726,172701,172702,2,0.5,0,0,2004,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,2,2,172701,172702
1729,172900,172901,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172900,172901
1729,172900,172902,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172900,172902
1729,172900,172903,4,0.5,0,0,2008,2002,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,172900,172903
1729,172901,172902,2,0.5,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,2,2,172901,172902
1729,172901,172903,2,0.25,0,0,2008,2002,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,NA,2,2,172901,172903
1729,172902,172903,2,0.25,0,0,2008,2002,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,NA,2,2,172902,172903
1730,173000,173001,4,0.5,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,173000,173001
1732,173200,173300,1,0.5,0,0,2006,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,2,2,173200,173300
1732,173200,173400,1,0.5,0,0,2006,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,2,2,173200,173400
1732,173300,173400,1,0.5,0,0,2008,2008,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,2,2,173300,173400
1732,173200,173201,4,0.5,0,0,2006,2002,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,173200,173201
1732,173200,173202,4,0.5,0,0,2006,2004,0.5,0.5,0.5,0,0.5,0.5,0.5,NA,NA,2,2,173200,173202
1732,173200,173301,5,0.25,0,0,2006,2008,NA,NA,0.1875,NA,0.25,0.25,0.25,NA,NA,2,2,173200,173301
1732,173200,173302,5,0.25,0,0,2006,2008,NA,NA,0.1875,NA,0.25,0.25,0.25,NA,NA,2,2,173200,173302
1732,173200,173401,5,0.25,0,0,2006,2008,NA,NA,0.1875,NA,0.25,0.25,0.25,NA,NA,2,2,173200,173401
